circuit_name,src,dst
c880__trojan_andxor.v,NOR2_302,NAND4_321
c880__trojan_andxor.v,NOR2_253,NAND4_321
c880__trojan_andxor.v,NAND2_175,NAND4_321
c880__trojan_andxor.v,OR2_208,NAND4_324
c880__trojan_andxor.v,OR2_211,NAND4_324
c880__trojan_andxor.v,OR2_214,NAND4_324
c880__trojan_andxor.v,NAND2_311,NAND4_324
c880__trojan_andxor.v,NAND2_207,NAND4_325
c880__trojan_andxor.v,NAND2_287,NAND4_325
c880__trojan_andxor.v,NAND3_288,NAND4_325
c880__trojan_andxor.v,NAND4_324,NAND4_325
c880__trojan_andxor.v,NOR2_330,NAND4_341
c880__trojan_andxor.v,NOR2_298,NAND4_341
c880__trojan_andxor.v,NOR2_247,NAND4_341
c880__trojan_andxor.v,NAND2_173,NAND4_341
c880__trojan_andxor.v,NOR2_331,NAND4_342
c880__trojan_andxor.v,NOR2_300,NAND4_342
c880__trojan_andxor.v,NOR2_250,NAND4_342
c880__trojan_andxor.v,NAND2_174,NAND4_342
c880__trojan_andxor.v,N17,NOR2_34
c880__trojan_andxor.v,N42,NOR2_34
c880__trojan_andxor.v,NOR2_34,NOR2_74
c880__trojan_andxor.v,AND2_35,NOR2_74
c880__trojan_andxor.v,AND2_92,NOR2_126
c880__trojan_andxor.v,AND2_111,NOR2_126
c880__trojan_andxor.v,AND2_95,NOR2_127
c880__trojan_andxor.v,AND2_112,NOR2_127
c880__trojan_andxor.v,AND2_99,NOR2_142
c880__trojan_andxor.v,AND2_118,NOR2_142
c880__trojan_andxor.v,AND2_102,NOR2_143
c880__trojan_andxor.v,AND2_119,NOR2_143
c880__trojan_andxor.v,AND2_129,NOR2_149
c880__trojan_andxor.v,g13,NOR2_149
c880__trojan_andxor.v,AND2_131,NOR2_151
c880__trojan_andxor.v,g13,NOR2_151
c880__trojan_andxor.v,AND2_133,NOR2_153
c880__trojan_andxor.v,g13,NOR2_153
c880__trojan_andxor.v,AND2_135,NOR2_155
c880__trojan_andxor.v,g13,NOR2_155
c880__trojan_andxor.v,AND2_28,NOR2_178
c880__trojan_andxor.v,AND2_148,NOR2_178
c880__trojan_andxor.v,AND2_30,NOR2_179
c880__trojan_andxor.v,AND2_150,NOR2_179
c880__trojan_andxor.v,AND2_31,NOR2_180
c880__trojan_andxor.v,AND2_152,NOR2_180
c880__trojan_andxor.v,AND2_32,NOR2_181
c880__trojan_andxor.v,AND2_154,NOR2_181
c880__trojan_andxor.v,AND2_156,NOR2_182
c880__trojan_andxor.v,AND2_157,NOR2_182
c880__trojan_andxor.v,AND2_158,NOR2_183
c880__trojan_andxor.v,AND2_159,NOR2_183
c880__trojan_andxor.v,AND2_160,NOR2_184
c880__trojan_andxor.v,AND2_161,NOR2_184
c880__trojan_andxor.v,AND2_162,NOR2_185
c880__trojan_andxor.v,AND2_163,NOR2_185
c880__trojan_andxor.v,AND2_190,NOR2_228
c880__trojan_andxor.v,AND2_202,NOR2_228
c880__trojan_andxor.v,AND2_201,NOR2_229
c880__trojan_andxor.v,AND2_203,NOR2_229
c880__trojan_andxor.v,AND2_206,NOR2_232
c880__trojan_andxor.v,AND2_168,NOR2_232
c880__trojan_andxor.v,AND2_209,NOR2_235
c880__trojan_andxor.v,AND2_169,NOR2_235
c880__trojan_andxor.v,AND2_212,NOR2_238
c880__trojan_andxor.v,AND2_170,NOR2_238
c880__trojan_andxor.v,AND2_215,NOR2_241
c880__trojan_andxor.v,AND2_171,NOR2_241
c880__trojan_andxor.v,AND2_218,NOR2_244
c880__trojan_andxor.v,AND2_172,NOR2_244
c880__trojan_andxor.v,AND2_49,NOR2_247
c880__trojan_andxor.v,AND2_221,NOR2_247
c880__trojan_andxor.v,AND2_51,NOR2_250
c880__trojan_andxor.v,AND2_224,NOR2_250
c880__trojan_andxor.v,AND2_53,NOR2_253
c880__trojan_andxor.v,AND2_227,NOR2_253
c880__trojan_andxor.v,AND2_252,NOR2_279
c880__trojan_andxor.v,N261,NOR2_279
c880__trojan_andxor.v,AND2_258,NOR2_291
c880__trojan_andxor.v,AND2_259,NOR2_291
c880__trojan_andxor.v,AND2_261,NOR2_292
c880__trojan_andxor.v,AND2_262,NOR2_292
c880__trojan_andxor.v,AND2_264,NOR2_293
c880__trojan_andxor.v,AND2_265,NOR2_293
c880__trojan_andxor.v,AND2_267,NOR2_294
c880__trojan_andxor.v,AND2_268,NOR2_294
c880__trojan_andxor.v,AND2_270,NOR2_296
c880__trojan_andxor.v,AND2_271,NOR2_296
c880__trojan_andxor.v,AND2_273,NOR2_298
c880__trojan_andxor.v,AND2_274,NOR2_298
c880__trojan_andxor.v,AND2_276,NOR2_300
c880__trojan_andxor.v,AND2_277,NOR2_300
c880__trojan_andxor.v,NOR2_279,NOR2_301
c880__trojan_andxor.v,AND2_280,NOR2_301
c880__trojan_andxor.v,AND2_281,NOR2_302
c880__trojan_andxor.v,AND2_282,NOR2_302
c880__trojan_andxor.v,AND2_243,NOR2_303
c880__trojan_andxor.v,NAND4_295,NOR2_303
c880__trojan_andxor.v,AND2_246,NOR2_305
c880__trojan_andxor.v,NAND3_297,NOR2_305
c880__trojan_andxor.v,AND2_249,NOR2_307
c880__trojan_andxor.v,NAND2_299,NOR2_307
c880__trojan_andxor.v,NOR2_303,NOR2_312
c880__trojan_andxor.v,AND2_304,NOR2_312
c880__trojan_andxor.v,NOR2_305,NOR2_313
c880__trojan_andxor.v,AND2_306,NOR2_313
c880__trojan_andxor.v,NOR2_307,NOR2_314
c880__trojan_andxor.v,AND2_308,NOR2_314
c880__trojan_andxor.v,AND2_52,NOR2_315
c880__trojan_andxor.v,AND2_309,NOR2_315
c880__trojan_andxor.v,AND2_240,NOR2_316
c880__trojan_andxor.v,NAND2_311,NOR2_316
c880__trojan_andxor.v,NOR2_316,NOR2_328
c880__trojan_andxor.v,AND2_317,NOR2_328
c880__trojan_andxor.v,AND2_47,NOR2_329
c880__trojan_andxor.v,AND2_318,NOR2_329
c880__trojan_andxor.v,AND2_48,NOR2_330
c880__trojan_andxor.v,AND2_319,NOR2_330
c880__trojan_andxor.v,AND2_50,NOR2_331
c880__trojan_andxor.v,AND2_320,NOR2_331
c880__trojan_andxor.v,AND2_231,NOR2_333
c880__trojan_andxor.v,NAND4_325,NOR2_333
c880__trojan_andxor.v,AND2_234,NOR2_335
c880__trojan_andxor.v,NAND3_326,NOR2_335
c880__trojan_andxor.v,AND2_237,NOR2_337
c880__trojan_andxor.v,NAND2_327,NOR2_337
c880__trojan_andxor.v,NOR2_333,NOR2_345
c880__trojan_andxor.v,AND2_334,NOR2_345
c880__trojan_andxor.v,NOR2_335,NOR2_346
c880__trojan_andxor.v,AND2_336,NOR2_346
c880__trojan_andxor.v,NOR2_337,NOR2_347
c880__trojan_andxor.v,AND2_338,NOR2_347
c880__trojan_andxor.v,AND2_46,NOR2_348
c880__trojan_andxor.v,AND2_339,NOR2_348
c880__trojan_andxor.v,AND2_103,NOR2_362
c880__trojan_andxor.v,AND2_354,NOR2_362
c880__trojan_andxor.v,AND2_44,NOR2_363
c880__trojan_andxor.v,AND2_355,NOR2_363
c880__trojan_andxor.v,AND2_45,NOR2_364
c880__trojan_andxor.v,AND2_356,NOR2_364
c880__trojan_andxor.v,NAND4_1,NOT1_54
c880__trojan_andxor.v,AND3_3,NOT1_55
c880__trojan_andxor.v,NAND4_5,NOT1_59
c880__trojan_andxor.v,AND3_14,NOT1_63
c880__trojan_andxor.v,AND3_15,NOT1_64
c880__trojan_andxor.v,AND3_16,NOT1_65
c880__trojan_andxor.v,AND3_17,NOT1_66
c880__trojan_andxor.v,OR2_61,NOT1_87
c880__trojan_andxor.v,g1,NOT1_88
c880__trojan_andxor.v,NAND2_67,NOT1_89
c880__trojan_andxor.v,NAND2_69,NOT1_90
c880__trojan_andxor.v,NAND2_70,NOT1_91
c880__trojan_andxor.v,NAND2_71,NOT1_93
c880__trojan_andxor.v,NAND2_72,NOT1_94
c880__trojan_andxor.v,NAND2_75,NOT1_97
c880__trojan_andxor.v,NAND2_76,NOT1_98
c880__trojan_andxor.v,NAND2_77,NOT1_100
c880__trojan_andxor.v,NAND2_78,NOT1_101
c880__trojan_andxor.v,NAND2_176,NOT1_188
c880__trojan_andxor.v,NAND2_177,NOT1_189
c880__trojan_andxor.v,NAND2_186,NOT1_199
c880__trojan_andxor.v,NAND2_187,NOT1_200
c880__trojan_andxor.v,NAND2_204,NOT1_230
c880__trojan_andxor.v,NAND2_207,NOT1_233
c880__trojan_andxor.v,NAND2_210,NOT1_236
c880__trojan_andxor.v,NAND2_213,NOT1_239
c880__trojan_andxor.v,NAND2_216,NOT1_242
c880__trojan_andxor.v,NAND2_219,NOT1_245
c880__trojan_andxor.v,NAND2_222,NOT1_248
c880__trojan_andxor.v,NAND2_225,NOT1_251
c880__trojan_andxor.v,AND2_352,NOT1_361
c880__trojan_andxor.v,N87,OR2_19
c880__trojan_andxor.v,N88,OR2_19
c880__trojan_andxor.v,N91,OR2_21
c880__trojan_andxor.v,N96,OR2_21
c880__trojan_andxor.v,N101,OR2_23
c880__trojan_andxor.v,N106,OR2_23
c880__trojan_andxor.v,N111,OR2_25
c880__trojan_andxor.v,N116,OR2_25
c880__trojan_andxor.v,N121,OR2_27
c880__trojan_andxor.v,N126,OR2_27
c880__trojan_andxor.v,N159,OR2_37
c880__trojan_andxor.v,N165,OR2_37
c880__trojan_andxor.v,N171,OR2_39
c880__trojan_andxor.v,N177,OR2_39
c880__trojan_andxor.v,N183,OR2_41
c880__trojan_andxor.v,N189,OR2_41
c880__trojan_andxor.v,N195,OR2_43
c880__trojan_andxor.v,N201,OR2_43
c880__trojan_andxor.v,NAND4_2,OR2_56
c880__trojan_andxor.v,AND3_3,OR2_56
c880__trojan_andxor.v,NAND4_6,OR2_61
c880__trojan_andxor.v,NAND2_8,OR2_61
c880__trojan_andxor.v,NAND4_2,OR2_83
c880__trojan_andxor.v,NOT1_55,OR2_83
c880__trojan_andxor.v,N130,OR2_145
c880__trojan_andxor.v,NOR2_126,OR2_145
c880__trojan_andxor.v,NOR2_127,OR2_147
c880__trojan_andxor.v,N135,OR2_147
c880__trojan_andxor.v,N130,OR2_165
c880__trojan_andxor.v,NOR2_142,OR2_165
c880__trojan_andxor.v,NOR2_143,OR2_167
c880__trojan_andxor.v,N207,OR2_167
c880__trojan_andxor.v,NAND2_191,OR2_205
c880__trojan_andxor.v,N159,OR2_205
c880__trojan_andxor.v,NAND2_192,OR2_208
c880__trojan_andxor.v,N165,OR2_208
c880__trojan_andxor.v,NAND2_193,OR2_211
c880__trojan_andxor.v,N171,OR2_211
c880__trojan_andxor.v,NAND2_194,OR2_214
c880__trojan_andxor.v,N177,OR2_214
c880__trojan_andxor.v,NAND2_195,OR2_217
c880__trojan_andxor.v,N183,OR2_217
c880__trojan_andxor.v,NAND2_196,OR2_220
c880__trojan_andxor.v,N189,OR2_220
c880__trojan_andxor.v,NAND2_197,OR2_223
c880__trojan_andxor.v,N195,OR2_223
c880__trojan_andxor.v,NAND2_198,OR2_226
c880__trojan_andxor.v,N201,OR2_226
c880__trojan_andxor.v,g2,g1
c880__trojan_andxor.v,g3,g1
c880__trojan_andxor.v,g4,g1
c880__trojan_andxor.v,NAND4_6,g1
c880__trojan_andxor.v,N59,g2
c880__trojan_andxor.v,N68,g3
c880__trojan_andxor.v,N74,g4
c880__trojan_andxor.v,g6,g5
c880__trojan_andxor.v,N59,g5
c880__trojan_andxor.v,NAND4_6,g6
c880__trojan_andxor.v,N42,g7
c880__trojan_andxor.v,N68,g7
c880__trojan_andxor.v,N72,g8
c880__trojan_andxor.v,N73,g8
c880__trojan_andxor.v,g5,g8
c880__trojan_andxor.v,g7,g8
c880__trojan_andxor.v,g10,g9
c880__trojan_andxor.v,g11,g9
c880__trojan_andxor.v,g12,g9
c880__trojan_andxor.v,N268,g9
c880__trojan_andxor.v,AND3_4,g10
c880__trojan_andxor.v,AND3_10,g11
c880__trojan_andxor.v,N55,g12
c880__trojan_andxor.v,g14,g13
c880__trojan_andxor.v,AND3_4,g13
c880__trojan_andxor.v,N17,g13
c880__trojan_andxor.v,AND3_10,g13
c880__trojan_andxor.v,N268,g14
c880__trojan_andxor.v,out_troj_0,ASSIGN_out
c880__trojan_andxor.v,NOT1_65,N421
c880__trojan_andxor.v,AND3_12,N389
c880__trojan_andxor.v,NOT1_66,N422
c880__trojan_andxor.v,NAND3_370,N878
c880__trojan_andxor.v,OR2_56,N419
c880__trojan_andxor.v,AND3_4,N447
c880__trojan_andxor.v,AND3_3,N390
c880__trojan_andxor.v,NAND3_371,N879
c880__trojan_andxor.v,AND3_11,N388
c880__trojan_andxor.v,NOT1_54,N418
c880__trojan_andxor.v,AND2_18,N391
c880__trojan_andxor.v,NAND3_372,N880
c880__trojan_andxor.v,NAND3_357,N874
c880__trojan_andxor.v,NOR2_229,N768
c880__trojan_andxor.v,NAND4_342,N865
c880__trojan_andxor.v,NOT1_361,N866
c880__trojan_andxor.v,NOT1_88,N449
c880__trojan_andxor.v,NAND3_340,N863
c880__trojan_andxor.v,NOT1_63,N420
c880__trojan_andxor.v,NAND4_341,N864
c880__trojan_andxor.v,AND2_68,N423
c880__trojan_andxor.v,NAND4_321,N850
c880__trojan_andxor.v,NOT1_87,N448
c880__trojan_andxor.v,NOT1_89,N450
c880__trojan_andxor.v,NOR2_228,N767
c880__trojan_andxor.v,OR2_83,N446
cavlc__trojan_andxor.v,\totalcoeffs[3],g1
cavlc__trojan_andxor.v,\ctable[0],g2
cavlc__trojan_andxor.v,g1,g3
cavlc__trojan_andxor.v,g2,g3
cavlc__trojan_andxor.v,\totalcoeffs[1],g4
cavlc__trojan_andxor.v,g4,g5
cavlc__trojan_andxor.v,\trailingones[1],g5
cavlc__trojan_andxor.v,\totalcoeffs[0],g6
cavlc__trojan_andxor.v,g6,g7
cavlc__trojan_andxor.v,\trailingones[1],g7
cavlc__trojan_andxor.v,g7,g8
cavlc__trojan_andxor.v,\totalcoeffs[1],g9
cavlc__trojan_andxor.v,g8,g9
cavlc__trojan_andxor.v,g5,g10
cavlc__trojan_andxor.v,g9,g11
cavlc__trojan_andxor.v,g10,g12
cavlc__trojan_andxor.v,g11,g12
cavlc__trojan_andxor.v,g3,g13
cavlc__trojan_andxor.v,g12,g13
cavlc__trojan_andxor.v,\trailingones[1],g14
cavlc__trojan_andxor.v,\totalcoeffs[0],g15
cavlc__trojan_andxor.v,g14,g15
cavlc__trojan_andxor.v,g15,g16
cavlc__trojan_andxor.v,g4,g17
cavlc__trojan_andxor.v,g16,g17
cavlc__trojan_andxor.v,\totalcoeffs[1],g18
cavlc__trojan_andxor.v,g14,g18
cavlc__trojan_andxor.v,\ctable[2],g19
cavlc__trojan_andxor.v,g18,g20
cavlc__trojan_andxor.v,g19,g21
cavlc__trojan_andxor.v,g20,g21
cavlc__trojan_andxor.v,g17,g22
cavlc__trojan_andxor.v,g22,g23
cavlc__trojan_andxor.v,g21,g23
cavlc__trojan_andxor.v,g13,g24
cavlc__trojan_andxor.v,g23,g25
cavlc__trojan_andxor.v,g24,g26
cavlc__trojan_andxor.v,g25,g26
cavlc__trojan_andxor.v,\totalcoeffs[2],g27
cavlc__trojan_andxor.v,g26,g28
cavlc__trojan_andxor.v,g27,g29
cavlc__trojan_andxor.v,g28,g29
cavlc__trojan_andxor.v,g27,g30
cavlc__trojan_andxor.v,g2,g30
cavlc__trojan_andxor.v,g30,g31
cavlc__trojan_andxor.v,g6,g32
cavlc__trojan_andxor.v,g31,g32
cavlc__trojan_andxor.v,\totalcoeffs[1],g33
cavlc__trojan_andxor.v,\totalcoeffs[2],g33
cavlc__trojan_andxor.v,g32,g34
cavlc__trojan_andxor.v,g33,g35
cavlc__trojan_andxor.v,g34,g36
cavlc__trojan_andxor.v,g35,g36
cavlc__trojan_andxor.v,g36,g37
cavlc__trojan_andxor.v,g14,g38
cavlc__trojan_andxor.v,g37,g38
cavlc__trojan_andxor.v,g27,g39
cavlc__trojan_andxor.v,g1,g39
cavlc__trojan_andxor.v,g39,g40
cavlc__trojan_andxor.v,\trailingones[1],g41
cavlc__trojan_andxor.v,g40,g41
cavlc__trojan_andxor.v,\totalcoeffs[0],g42
cavlc__trojan_andxor.v,\totalcoeffs[3],g42
cavlc__trojan_andxor.v,g41,g43
cavlc__trojan_andxor.v,g42,g44
cavlc__trojan_andxor.v,g43,g45
cavlc__trojan_andxor.v,g44,g45
cavlc__trojan_andxor.v,g45,g46
cavlc__trojan_andxor.v,g4,g47
cavlc__trojan_andxor.v,g46,g47
cavlc__trojan_andxor.v,\totalcoeffs[1],g48
cavlc__trojan_andxor.v,g1,g48
cavlc__trojan_andxor.v,g47,g49
cavlc__trojan_andxor.v,g48,g50
cavlc__trojan_andxor.v,g49,g51
cavlc__trojan_andxor.v,g50,g51
cavlc__trojan_andxor.v,g38,g52
cavlc__trojan_andxor.v,g52,g53
cavlc__trojan_andxor.v,g51,g53
cavlc__trojan_andxor.v,g53,g54
cavlc__trojan_andxor.v,g19,g55
cavlc__trojan_andxor.v,g54,g55
cavlc__trojan_andxor.v,g29,g56
cavlc__trojan_andxor.v,g55,g57
cavlc__trojan_andxor.v,g56,g58
cavlc__trojan_andxor.v,g57,g58
cavlc__trojan_andxor.v,\trailingones[0],g59
cavlc__trojan_andxor.v,g58,g60
cavlc__trojan_andxor.v,g59,g61
cavlc__trojan_andxor.v,g60,g61
cavlc__trojan_andxor.v,\ctable[2],g62
cavlc__trojan_andxor.v,\trailingones[0],g62
cavlc__trojan_andxor.v,g2,g63
cavlc__trojan_andxor.v,g62,g63
cavlc__trojan_andxor.v,g19,g64
cavlc__trojan_andxor.v,\trailingones[1],g64
cavlc__trojan_andxor.v,g63,g65
cavlc__trojan_andxor.v,g64,g66
cavlc__trojan_andxor.v,g65,g67
cavlc__trojan_andxor.v,g66,g67
cavlc__trojan_andxor.v,g67,g68
cavlc__trojan_andxor.v,\totalcoeffs[1],g69
cavlc__trojan_andxor.v,g68,g69
cavlc__trojan_andxor.v,\totalcoeffs[1],g70
cavlc__trojan_andxor.v,g19,g70
cavlc__trojan_andxor.v,g2,g71
cavlc__trojan_andxor.v,g14,g71
cavlc__trojan_andxor.v,g70,g72
cavlc__trojan_andxor.v,g72,g73
cavlc__trojan_andxor.v,g71,g73
cavlc__trojan_andxor.v,g69,g74
cavlc__trojan_andxor.v,g73,g75
cavlc__trojan_andxor.v,g74,g76
cavlc__trojan_andxor.v,g75,g76
cavlc__trojan_andxor.v,\totalcoeffs[0],g77
cavlc__trojan_andxor.v,g27,g77
cavlc__trojan_andxor.v,g76,g78
cavlc__trojan_andxor.v,g78,g79
cavlc__trojan_andxor.v,g77,g79
cavlc__trojan_andxor.v,\totalcoeffs[2],g80
cavlc__trojan_andxor.v,g14,g80
cavlc__trojan_andxor.v,g6,g81
cavlc__trojan_andxor.v,g4,g81
cavlc__trojan_andxor.v,g80,g82
cavlc__trojan_andxor.v,g81,g82
cavlc__trojan_andxor.v,g63,g83
cavlc__trojan_andxor.v,g82,g83
cavlc__trojan_andxor.v,g79,g84
cavlc__trojan_andxor.v,g83,g85
cavlc__trojan_andxor.v,g84,g86
cavlc__trojan_andxor.v,g85,g86
cavlc__trojan_andxor.v,g86,g87
cavlc__trojan_andxor.v,g1,g88
cavlc__trojan_andxor.v,g87,g88
cavlc__trojan_andxor.v,g61,g89
cavlc__trojan_andxor.v,g88,g90
cavlc__trojan_andxor.v,g89,g91
cavlc__trojan_andxor.v,g90,g91
cavlc__trojan_andxor.v,\ctable[1],g92
cavlc__trojan_andxor.v,g91,g93
cavlc__trojan_andxor.v,g92,g94
cavlc__trojan_andxor.v,g93,g94
cavlc__trojan_andxor.v,g6,g95
cavlc__trojan_andxor.v,g27,g95
cavlc__trojan_andxor.v,g5,g96
cavlc__trojan_andxor.v,g95,g96
cavlc__trojan_andxor.v,g96,g97
cavlc__trojan_andxor.v,g2,g98
cavlc__trojan_andxor.v,g97,g98
cavlc__trojan_andxor.v,g98,g99
cavlc__trojan_andxor.v,\ctable[1],g100
cavlc__trojan_andxor.v,g99,g100
cavlc__trojan_andxor.v,g6,g101
cavlc__trojan_andxor.v,g14,g101
cavlc__trojan_andxor.v,\totalcoeffs[0],g102
cavlc__trojan_andxor.v,\trailingones[1],g102
cavlc__trojan_andxor.v,g101,g103
cavlc__trojan_andxor.v,g102,g104
cavlc__trojan_andxor.v,g103,g105
cavlc__trojan_andxor.v,g104,g105
cavlc__trojan_andxor.v,g105,g106
cavlc__trojan_andxor.v,\totalcoeffs[1],g107
cavlc__trojan_andxor.v,g106,g107
cavlc__trojan_andxor.v,\totalcoeffs[2],g108
cavlc__trojan_andxor.v,g107,g108
cavlc__trojan_andxor.v,\ctable[0],g109
cavlc__trojan_andxor.v,g108,g109
cavlc__trojan_andxor.v,g100,g110
cavlc__trojan_andxor.v,g109,g111
cavlc__trojan_andxor.v,g110,g112
cavlc__trojan_andxor.v,g111,g112
cavlc__trojan_andxor.v,g112,g113
cavlc__trojan_andxor.v,\trailingones[0],g114
cavlc__trojan_andxor.v,g113,g114
cavlc__trojan_andxor.v,g4,g115
cavlc__trojan_andxor.v,g8,g115
cavlc__trojan_andxor.v,g115,g116
cavlc__trojan_andxor.v,g59,g117
cavlc__trojan_andxor.v,g116,g117
cavlc__trojan_andxor.v,g4,g118
cavlc__trojan_andxor.v,\totalcoeffs[2],g118
cavlc__trojan_andxor.v,g15,g119
cavlc__trojan_andxor.v,g118,g119
cavlc__trojan_andxor.v,g117,g120
cavlc__trojan_andxor.v,g119,g121
cavlc__trojan_andxor.v,g120,g122
cavlc__trojan_andxor.v,g121,g122
cavlc__trojan_andxor.v,g122,g123
cavlc__trojan_andxor.v,g2,g124
cavlc__trojan_andxor.v,g123,g124
cavlc__trojan_andxor.v,g114,g125
cavlc__trojan_andxor.v,g124,g126
cavlc__trojan_andxor.v,g125,g127
cavlc__trojan_andxor.v,g126,g127
cavlc__trojan_andxor.v,g127,g128
cavlc__trojan_andxor.v,\totalcoeffs[3],g129
cavlc__trojan_andxor.v,g128,g129
cavlc__trojan_andxor.v,g27,g130
cavlc__trojan_andxor.v,g16,g130
cavlc__trojan_andxor.v,g130,g131
cavlc__trojan_andxor.v,\ctable[1],g132
cavlc__trojan_andxor.v,g131,g132
cavlc__trojan_andxor.v,g39,g133
cavlc__trojan_andxor.v,g107,g133
cavlc__trojan_andxor.v,g132,g134
cavlc__trojan_andxor.v,g133,g135
cavlc__trojan_andxor.v,g134,g136
cavlc__trojan_andxor.v,g135,g136
cavlc__trojan_andxor.v,g136,g137
cavlc__trojan_andxor.v,\ctable[0],g138
cavlc__trojan_andxor.v,g137,g138
cavlc__trojan_andxor.v,\totalcoeffs[2],g139
cavlc__trojan_andxor.v,\trailingones[1],g139
cavlc__trojan_andxor.v,g27,g140
cavlc__trojan_andxor.v,g18,g140
cavlc__trojan_andxor.v,g139,g141
cavlc__trojan_andxor.v,g140,g142
cavlc__trojan_andxor.v,g141,g143
cavlc__trojan_andxor.v,g142,g143
cavlc__trojan_andxor.v,g6,g144
cavlc__trojan_andxor.v,g1,g144
cavlc__trojan_andxor.v,g143,g145
cavlc__trojan_andxor.v,g145,g146
cavlc__trojan_andxor.v,g144,g146
cavlc__trojan_andxor.v,\ctable[1],g147
cavlc__trojan_andxor.v,g146,g147
cavlc__trojan_andxor.v,g138,g148
cavlc__trojan_andxor.v,g147,g149
cavlc__trojan_andxor.v,g148,g150
cavlc__trojan_andxor.v,g149,g150
cavlc__trojan_andxor.v,g150,g151
cavlc__trojan_andxor.v,\trailingones[0],g152
cavlc__trojan_andxor.v,g151,g152
cavlc__trojan_andxor.v,\totalcoeffs[2],g153
cavlc__trojan_andxor.v,g1,g153
cavlc__trojan_andxor.v,g5,g154
cavlc__trojan_andxor.v,g153,g154
cavlc__trojan_andxor.v,\totalcoeffs[1],g155
cavlc__trojan_andxor.v,g59,g155
cavlc__trojan_andxor.v,g154,g156
cavlc__trojan_andxor.v,g155,g157
cavlc__trojan_andxor.v,g156,g158
cavlc__trojan_andxor.v,g157,g158
cavlc__trojan_andxor.v,g158,g159
cavlc__trojan_andxor.v,g6,g160
cavlc__trojan_andxor.v,g159,g160
cavlc__trojan_andxor.v,g4,g161
cavlc__trojan_andxor.v,g14,g161
cavlc__trojan_andxor.v,g27,g162
cavlc__trojan_andxor.v,\ctable[1],g162
cavlc__trojan_andxor.v,g162,g163
cavlc__trojan_andxor.v,\totalcoeffs[3],g164
cavlc__trojan_andxor.v,g163,g164
cavlc__trojan_andxor.v,g164,g165
cavlc__trojan_andxor.v,g161,g166
cavlc__trojan_andxor.v,g165,g166
cavlc__trojan_andxor.v,g166,g167
cavlc__trojan_andxor.v,g141,g168
cavlc__trojan_andxor.v,g167,g168
cavlc__trojan_andxor.v,g168,g169
cavlc__trojan_andxor.v,g59,g170
cavlc__trojan_andxor.v,g169,g170
cavlc__trojan_andxor.v,g160,g171
cavlc__trojan_andxor.v,g170,g172
cavlc__trojan_andxor.v,g171,g173
cavlc__trojan_andxor.v,g172,g173
cavlc__trojan_andxor.v,g173,g174
cavlc__trojan_andxor.v,g2,g175
cavlc__trojan_andxor.v,g174,g175
cavlc__trojan_andxor.v,g6,g176
cavlc__trojan_andxor.v,g39,g176
cavlc__trojan_andxor.v,g59,g177
cavlc__trojan_andxor.v,g161,g177
cavlc__trojan_andxor.v,g176,g178
cavlc__trojan_andxor.v,g177,g178
cavlc__trojan_andxor.v,g1282,g186
cavlc__trojan_andxor.v,g19,g187
cavlc__trojan_andxor.v,g186,g187
cavlc__trojan_andxor.v,g94,g188
cavlc__trojan_andxor.v,g187,g189
cavlc__trojan_andxor.v,g188,g190
cavlc__trojan_andxor.v,g189,g190
cavlc__trojan_andxor.v,\totalcoeffs[4],g191
cavlc__trojan_andxor.v,g190,g192
cavlc__trojan_andxor.v,g191,g193
cavlc__trojan_andxor.v,g192,g193
cavlc__trojan_andxor.v,g59,g194
cavlc__trojan_andxor.v,g14,g194
cavlc__trojan_andxor.v,g92,g195
cavlc__trojan_andxor.v,g194,g195
cavlc__trojan_andxor.v,\totalcoeffs[4],g196
cavlc__trojan_andxor.v,\trailingones[0],g196
cavlc__trojan_andxor.v,\ctable[1],g197
cavlc__trojan_andxor.v,g196,g197
cavlc__trojan_andxor.v,g195,g198
cavlc__trojan_andxor.v,g197,g199
cavlc__trojan_andxor.v,g198,g200
cavlc__trojan_andxor.v,g199,g200
cavlc__trojan_andxor.v,g200,g201
cavlc__trojan_andxor.v,\ctable[0],g202
cavlc__trojan_andxor.v,g201,g202
cavlc__trojan_andxor.v,\ctable[1],g203
cavlc__trojan_andxor.v,g14,g203
cavlc__trojan_andxor.v,\totalcoeffs[4],g204
cavlc__trojan_andxor.v,\trailingones[1],g204
cavlc__trojan_andxor.v,g203,g205
cavlc__trojan_andxor.v,g204,g206
cavlc__trojan_andxor.v,g205,g207
cavlc__trojan_andxor.v,g206,g207
cavlc__trojan_andxor.v,\ctable[0],g208
cavlc__trojan_andxor.v,\ctable[1],g208
cavlc__trojan_andxor.v,g207,g209
cavlc__trojan_andxor.v,g208,g210
cavlc__trojan_andxor.v,g209,g211
cavlc__trojan_andxor.v,g210,g211
cavlc__trojan_andxor.v,g59,g212
cavlc__trojan_andxor.v,g211,g212
cavlc__trojan_andxor.v,g202,g213
cavlc__trojan_andxor.v,g212,g214
cavlc__trojan_andxor.v,g213,g215
cavlc__trojan_andxor.v,g214,g215
cavlc__trojan_andxor.v,g4,g218
cavlc__trojan_andxor.v,g1,g218
cavlc__trojan_andxor.v,g27,g219
cavlc__trojan_andxor.v,g218,g219
cavlc__trojan_andxor.v,g193,g222
cavlc__trojan_andxor.v,g1280,g222
