circuit_name,folder,subgraph_id,center_node,label_subgraph,num_nodes,num_edges,avg_degree,type_hist_json
router__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,router__trojan_countermux.v__7,counter_trigger_514,1,1,0,0.0,"{""counter_trigger"": 1.0}"
router__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,router__trojan_countermux.v__8,fsm_trigger_521,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
router__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,router__trojan_countermux.v__9,counter_trigger_512,1,1,0,0.0,"{""counter_trigger"": 1.0}"
sin__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,sin__trojan_countermux.v__0,fsm_trigger_8649,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
sin__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,sin__trojan_countermux.v__1,fsm_trigger_8643,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
sin__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,sin__trojan_countermux.v__2,fsm_trigger_8645,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
sin__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,sin__trojan_countermux.v__3,counter_trigger_8643,1,1,0,0.0,"{""counter_trigger"": 1.0}"
sin__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,sin__trojan_countermux.v__4,fsm_trigger_8646,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
sin__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,sin__trojan_countermux.v__5,counter_trigger_8645,1,1,0,0.0,"{""counter_trigger"": 1.0}"
sin__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,sin__trojan_countermux.v__6,always_blk_8644,1,1,0,0.0,"{""always"": 1.0}"
sin__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,sin__trojan_countermux.v__7,fsm_trigger_8652,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
sin__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,sin__trojan_countermux.v__8,counter_trigger_8646,1,1,0,0.0,"{""counter_trigger"": 1.0}"
sin__trojan_countermux.v,Trojanized_ISCAS_EPFL_countermux,sin__trojan_countermux.v__9,counter_trigger_8649,1,1,0,0.0,"{""counter_trigger"": 1.0}"
Priority__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,Priority__trojan_fsmor.v__0,always_blk_2111,1,1,0,0.0,"{""always"": 1.0}"
Priority__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,Priority__trojan_fsmor.v__1,fsm_trigger_2110,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
Priority__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,Priority__trojan_fsmor.v__2,fsm_trigger_2124,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
Priority__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,Priority__trojan_fsmor.v__3,fsm_trigger_2114,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
Priority__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,Priority__trojan_fsmor.v__4,fsm_trigger_2117,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
Priority__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,Priority__trojan_fsmor.v__5,fsm_trigger_2121,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
Priority__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,Priority__trojan_fsmor.v__6,fsm_trigger_2116,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
Priority__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,Priority__trojan_fsmor.v__7,fsm_trigger_2115,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
Priority__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,Priority__trojan_fsmor.v__8,fsm_trigger_2112,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
Priority__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,Priority__trojan_fsmor.v__9,fsm_trigger_2113,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
adder__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,adder__trojan_fsmor.v__0,fsm_trigger_2602,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
adder__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,adder__trojan_fsmor.v__1,fsm_trigger_2599,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
adder__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,adder__trojan_fsmor.v__2,fsm_trigger_2600,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
adder__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,adder__trojan_fsmor.v__3,always_blk_2596,1,1,0,0.0,"{""always"": 1.0}"
adder__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,adder__trojan_fsmor.v__4,fsm_trigger_2606,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
adder__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,adder__trojan_fsmor.v__5,fsm_trigger_2595,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
adder__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,adder__trojan_fsmor.v__6,fsm_trigger_2598,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
adder__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,adder__trojan_fsmor.v__7,fsm_trigger_2597,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
adder__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,adder__trojan_fsmor.v__8,fsm_trigger_2601,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
adder__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,adder__trojan_fsmor.v__9,fsm_trigger_2609,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
arbiter__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,arbiter__trojan_fsmor.v__0,fsm_trigger_26554,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
arbiter__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,arbiter__trojan_fsmor.v__1,always_blk_26541,1,1,0,0.0,"{""always"": 1.0}"
arbiter__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,arbiter__trojan_fsmor.v__2,fsm_trigger_26545,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
arbiter__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,arbiter__trojan_fsmor.v__3,fsm_trigger_26540,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
arbiter__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,arbiter__trojan_fsmor.v__4,fsm_trigger_26543,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
arbiter__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,arbiter__trojan_fsmor.v__5,fsm_trigger_26551,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
arbiter__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,arbiter__trojan_fsmor.v__6,fsm_trigger_26544,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
arbiter__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,arbiter__trojan_fsmor.v__7,fsm_trigger_26546,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
arbiter__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,arbiter__trojan_fsmor.v__8,fsm_trigger_26547,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
arbiter__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,arbiter__trojan_fsmor.v__9,fsm_trigger_26542,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
bar__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,bar__trojan_fsmor.v__0,fsm_trigger_3481,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
bar__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,bar__trojan_fsmor.v__1,always_blk_3480,1,1,0,0.0,"{""always"": 1.0}"
bar__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,bar__trojan_fsmor.v__2,fsm_trigger_3483,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
bar__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,bar__trojan_fsmor.v__3,fsm_trigger_3485,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
bar__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,bar__trojan_fsmor.v__4,fsm_trigger_3486,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
bar__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,bar__trojan_fsmor.v__5,fsm_trigger_3484,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
bar__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,bar__trojan_fsmor.v__6,fsm_trigger_3479,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
bar__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,bar__trojan_fsmor.v__7,fsm_trigger_3482,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
bar__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,bar__trojan_fsmor.v__8,fsm_trigger_3490,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
bar__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,bar__trojan_fsmor.v__9,fsm_trigger_3493,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c1355__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c1355__trojan_fsmor.v__0,fsm_trigger_621,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c1355__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c1355__trojan_fsmor.v__1,fsm_trigger_624,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c1355__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c1355__trojan_fsmor.v__2,fsm_trigger_610,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c1355__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c1355__trojan_fsmor.v__3,fsm_trigger_612,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c1355__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c1355__trojan_fsmor.v__4,fsm_trigger_615,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c1355__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c1355__trojan_fsmor.v__5,always_blk_611,1,1,0,0.0,"{""always"": 1.0}"
c1355__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c1355__trojan_fsmor.v__6,fsm_trigger_616,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c1355__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c1355__trojan_fsmor.v__7,fsm_trigger_614,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c1355__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c1355__trojan_fsmor.v__8,fsm_trigger_617,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c1355__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c1355__trojan_fsmor.v__9,fsm_trigger_613,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c17__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c17__trojan_fsmor.v__0,fsm_trigger_22,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c17__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c17__trojan_fsmor.v__1,fsm_trigger_25,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c17__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c17__trojan_fsmor.v__2,always_blk_21,1,1,0,0.0,"{""always"": 1.0}"
c17__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c17__trojan_fsmor.v__3,fsm_trigger_23,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c17__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c17__trojan_fsmor.v__4,fsm_trigger_26,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c17__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c17__trojan_fsmor.v__5,fsm_trigger_27,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c17__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c17__trojan_fsmor.v__6,fsm_trigger_34,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c17__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c17__trojan_fsmor.v__7,fsm_trigger_31,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c17__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c17__trojan_fsmor.v__8,fsm_trigger_20,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c17__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c17__trojan_fsmor.v__9,fsm_trigger_24,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c1908__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c1908__trojan_fsmor.v__0,fsm_trigger_567,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c1908__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c1908__trojan_fsmor.v__1,fsm_trigger_576,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c1908__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c1908__trojan_fsmor.v__2,fsm_trigger_570,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c1908__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c1908__trojan_fsmor.v__3,always_blk_566,1,1,0,0.0,"{""always"": 1.0}"
c1908__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c1908__trojan_fsmor.v__4,fsm_trigger_571,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c1908__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c1908__trojan_fsmor.v__5,fsm_trigger_579,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c1908__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c1908__trojan_fsmor.v__6,fsm_trigger_569,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c1908__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c1908__trojan_fsmor.v__7,fsm_trigger_568,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c1908__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c1908__trojan_fsmor.v__8,fsm_trigger_565,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c1908__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c1908__trojan_fsmor.v__9,fsm_trigger_572,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c2670__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c2670__trojan_fsmor.v__0,fsm_trigger_1006,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c2670__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c2670__trojan_fsmor.v__1,fsm_trigger_1005,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c2670__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c2670__trojan_fsmor.v__2,fsm_trigger_1011,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c2670__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c2670__trojan_fsmor.v__3,fsm_trigger_1004,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c2670__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c2670__trojan_fsmor.v__4,fsm_trigger_1014,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c2670__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c2670__trojan_fsmor.v__5,fsm_trigger_1007,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c2670__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c2670__trojan_fsmor.v__6,fsm_trigger_1002,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c2670__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c2670__trojan_fsmor.v__7,always_blk_1001,1,1,0,0.0,"{""always"": 1.0}"
c2670__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c2670__trojan_fsmor.v__8,fsm_trigger_1003,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c2670__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c2670__trojan_fsmor.v__9,fsm_trigger_1000,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c3540__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c3540__trojan_fsmor.v__0,fsm_trigger_1216,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c3540__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c3540__trojan_fsmor.v__1,fsm_trigger_1205,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c3540__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c3540__trojan_fsmor.v__2,fsm_trigger_1206,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c3540__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c3540__trojan_fsmor.v__3,fsm_trigger_1202,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c3540__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c3540__trojan_fsmor.v__4,fsm_trigger_1204,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c3540__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c3540__trojan_fsmor.v__5,always_blk_1203,1,1,0,0.0,"{""always"": 1.0}"
c3540__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c3540__trojan_fsmor.v__6,fsm_trigger_1207,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c3540__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c3540__trojan_fsmor.v__7,fsm_trigger_1209,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c3540__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c3540__trojan_fsmor.v__8,fsm_trigger_1213,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c3540__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c3540__trojan_fsmor.v__9,fsm_trigger_1208,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c432__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c432__trojan_fsmor.v__0,always_blk_213,1,1,0,0.0,"{""always"": 1.0}"
c432__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c432__trojan_fsmor.v__1,fsm_trigger_214,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c432__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c432__trojan_fsmor.v__2,fsm_trigger_217,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c432__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c432__trojan_fsmor.v__3,fsm_trigger_216,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c432__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c432__trojan_fsmor.v__4,fsm_trigger_219,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c432__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c432__trojan_fsmor.v__5,fsm_trigger_223,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c432__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c432__trojan_fsmor.v__6,fsm_trigger_212,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c432__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c432__trojan_fsmor.v__7,fsm_trigger_226,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c432__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c432__trojan_fsmor.v__8,fsm_trigger_215,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c432__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c432__trojan_fsmor.v__9,fsm_trigger_218,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c499__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c499__trojan_fsmor.v__0,fsm_trigger_228,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c499__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c499__trojan_fsmor.v__1,fsm_trigger_227,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c499__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c499__trojan_fsmor.v__2,fsm_trigger_237,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c499__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c499__trojan_fsmor.v__3,fsm_trigger_223,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c499__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c499__trojan_fsmor.v__4,fsm_trigger_226,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c499__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c499__trojan_fsmor.v__5,fsm_trigger_225,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c499__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c499__trojan_fsmor.v__6,always_blk_224,1,1,0,0.0,"{""always"": 1.0}"
c499__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c499__trojan_fsmor.v__7,fsm_trigger_234,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c499__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c499__trojan_fsmor.v__8,fsm_trigger_229,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c499__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c499__trojan_fsmor.v__9,fsm_trigger_230,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c5315__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c5315__trojan_fsmor.v__0,fsm_trigger_1902,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c5315__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c5315__trojan_fsmor.v__1,fsm_trigger_1896,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c5315__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c5315__trojan_fsmor.v__2,fsm_trigger_1893,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c5315__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c5315__trojan_fsmor.v__3,fsm_trigger_1905,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c5315__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c5315__trojan_fsmor.v__4,always_blk_1892,1,1,0,0.0,"{""always"": 1.0}"
c5315__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c5315__trojan_fsmor.v__5,fsm_trigger_1891,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c5315__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c5315__trojan_fsmor.v__6,fsm_trigger_1898,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c5315__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c5315__trojan_fsmor.v__7,fsm_trigger_1897,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c5315__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c5315__trojan_fsmor.v__8,fsm_trigger_1894,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c5315__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c5315__trojan_fsmor.v__9,fsm_trigger_1895,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c6288__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c6288__trojan_fsmor.v__0,fsm_trigger_2678,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c6288__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c6288__trojan_fsmor.v__1,fsm_trigger_2677,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c6288__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c6288__trojan_fsmor.v__2,always_blk_2674,1,1,0,0.0,"{""always"": 1.0}"
c6288__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c6288__trojan_fsmor.v__3,fsm_trigger_2675,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c6288__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c6288__trojan_fsmor.v__4,fsm_trigger_2684,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c6288__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c6288__trojan_fsmor.v__5,fsm_trigger_2673,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c6288__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c6288__trojan_fsmor.v__6,fsm_trigger_2679,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c6288__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c6288__trojan_fsmor.v__7,fsm_trigger_2687,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c6288__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c6288__trojan_fsmor.v__8,fsm_trigger_2680,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c6288__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c6288__trojan_fsmor.v__9,fsm_trigger_2676,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c7552__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c7552__trojan_fsmor.v__0,always_blk_2772,1,1,0,0.0,"{""always"": 1.0}"
c7552__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c7552__trojan_fsmor.v__1,fsm_trigger_2774,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c7552__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c7552__trojan_fsmor.v__2,fsm_trigger_2771,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c7552__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c7552__trojan_fsmor.v__3,fsm_trigger_2775,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c7552__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c7552__trojan_fsmor.v__4,fsm_trigger_2785,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c7552__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c7552__trojan_fsmor.v__5,fsm_trigger_2773,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c7552__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c7552__trojan_fsmor.v__6,fsm_trigger_2782,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c7552__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c7552__trojan_fsmor.v__7,fsm_trigger_2778,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c7552__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c7552__trojan_fsmor.v__8,fsm_trigger_2777,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
